0;Acid Splash;Conjuration Cantrip;1 action;60 feet;V, S;Instantaneous; You hurl a bubble of acid. Choose one creature within range, or choose two creatures within range that are within 5 feet of each other. A target must succeed on a Dexterity saving throw or take 1d6 acid damage.  This spells damage increases by 1d6 when you reach 5th level (2d6), 11th level (3d6) and 17th level (4d6).;Sorcerer
0;Blade Ward;Abjuration Cantrip;1 action;Self;V, S;1 round; You extend your hand and trace a sigil of warding in the air. Until the end of your next turn, you have resistance against bludgeoning, piercing, and slashing damage dealt by weapon attacks.;Sorcerer
0;Chill Touch;Necromancy Cantrip;1 action;120 feet;V, S;1 round; You create a ghostly, skeletal hand in the space of a creature within range. Make a ranged spell attack against the creature to assail it with the chill of the grave. On a hit, the target takes 1d8 necrotic damage, and it can't regain hit points until the start of your next turn. Until then, the hand clings to the target. If you hit an undead target, it also has disadvantage on attack rolls against you until the end of your next turn. This spell's damage increases by 1d8 when you reach 5th level (2d8), 11th level (3d8), and 17th level (4d8).;Sorcerer
0;Dancing Lights;Evocation Cantrip;1 action;120 feet;V, S, M ;Concentration, up to 1 minute;(a bit of phosphorous or wychwood, or a glowworm) You create up to four torch-sized lights within range, making them appear as torches, lanterns, or glowing orbs that hover in the air for the duration. You can also combine the four lights into one glowing vaguely humanoid form of Medium size. Whichever form you choose, each light sheds dim light in a 10-foot radius. As a bonus action on your turn, you can move the lights up to 60 feet to a new spot within range. A light must be within 20 feet of another light created by this spell, and a light winks out if it exceeds the spell's range.;Sorcerer
0;Fire Bolt;Evocation Cantrip;1 action;120 feet;V, S;Instantaneous; You hurl a mote of fire at a creature or object within range. Make a ranged spell attack against the target. On a hit, the target takes 1d10 fire damage. A flammable object hit by this spell ignites if it isn't being worn or carried. This spell's damage increases by 1d10 when you reach 5th level (2d10), 11th level (3d10), and 17th level (4d10).;Sorcerer
0;Friends;Enchantment Cantrip;1 action;Self;S, M ;Concentration, up to 1 minute;(a small amount of makeup applied to the face as this spell is cast) For the duration, you have advantage on all Charisma checks directed at one creature of your choice that isn't hostile toward you. When the spell ends, the creature realizes that you used magic to influence its mood and becomes hostile toward you. A creature prone to violence might attack you. Another creature might seek retribution in other ways (at the DM's discretion), depending on the nature of your interaction with it.;Sorcerer
0;Light;Evocation Cantrip;1 action;Touch;V, M ;1 hour;(a firefly or phosphorescent moss) You touch one object that is no larger than 10 feet in any dimension. Until the spell ends, the object sheds bright light in a 20-foot radius and dim light for an additional 20 feet. The light cant be colored as you like. Completely covering the object with something opaque blocks the light. The spell ends if you cast it again or dismiss it as an action. If you target an object held or worn by a hostile creature, that creature must succeed on a Dexterity saving throw to avoid the spell.;Sorcerer
0;Mage Hand;Conjuration Cantrip;1 action;30 feet;V, S;1 minute; A spectral, floatin hand appears at a point you choose within range. The hand lasts for the duration or until you dismiss it as an action. The hand vanishes if it is ever more than 30 feet away from you or if you cast this spell again. You can use your action to control the hand. You can use the hand to manipulate an object, open an unlocked foor or container, stow or retrieve an item from an open container, or pour the contents out of a vial. You can move the hand up to 30 feet each time you use it. The hand can't attack, activate magical items, or carry more than 10 pounds.;Sorcerer
0;Mending;Transmutation Cantrip;1 minute;Touch;V, S, M ;Instantaneous;(two lodestones) This spell repairs a single break or tear in an object you touch, such as broken chain link, two halves of a broken key, a torn cloack, or a leaking wineskin. As long as the break or tear is no larger than 1 foot in any dimension, you mend it, leaving no trace of the former damage. This spell can physically repair a magic item or construct, but the spell can't restore magic to such an object.;Sorcerer
0;Message;Transmutation Cantrip;1 action;120 feet;V, S, M ;1 round;(a short piece of copper wire) You point your finger toward a creature within range and whisper a message. The target (and only the target) hears the message and can reply in a whisper that only you can hear. You can cast this spell through solid objects if you are familiar with the target and know it is beyond the barrier. Magical silence, 1 foot of stone, 1 inch of common metal, a thin sheet of lead, or 3 feet of wood blocks the spell. The spell doesn't have to follow a straight line and can travel freely around corners or through openings.;Sorcerer
0;Minor Illusion;Illusion Cantrip;1 action;30 feet;S, M ;1 minute;(a bit of fleece) You create a sound or an image of an object within range that lasts for the duration. The illusion also ends if you dismiss it as an action or cast this spell again. If you create a sound, its volume can range from a whisper to a scream. It can be your voice, someone else's voice, a lion's roar, a beating of drums, or any other sound you choose. The sound continues unabated throughout the duration, or you can make discrete sounds at different times before the spell ends. If you create an image of an object??uch as a chair, muddy footprints, or a small chest??t must be no larger than a 5-foot cube. The image can't create sound, light, smell, or any other sensory effect. Physical interaction with the image reveals it to be an illusion, because things can pass through it. If a creature uses its action to examine the sound or image, the creature can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it is, the illusion becomes faint to the creature.;Sorcerer
0;Poison Spray;Conjuration Cantrip;1 action;10 feet;V, S;Instantaneous; You extend your hand toward a creature you can see within range and project a puff of noxious gas from your palm. The creature must succeed on a Constitution saving throw or take 1d12 poison damage. This spell's damage increases by 1d12 when you reach 5th level (2d12), 11th level (3d12), and 17th level (4d12).;Sorcerer
0;Prestidigitation;Transmutation Cantrip;1 action;10 feet;V, S;Up to 1 hour; This spell is a minor magical trick that novice spellcasters use for practice. You create one of the following magical effects within range: <br>-You create an instantaneous, harmless sensory effect, such as a shower of sparks, a puff of wind, faint musical notes, or an odd odor. <br>-You instantaneously light or snuff out a candle, a torch, or a small campfire. <br>-You instantaneously clean or soil an object no larger than 1 cubic foot. <br>-You chill, warm, or flavor up to 1 cubic foot of nonliving material for 1 hour. <br>-You make a color, a small mark, or a symbol appear on an object or a surface for 1 hour. <br>-You create a nonmagical trinket or an illusory image that can fit in your hand and that lasts until the end of your next turn. If you cast this spell multiple times, you can have up to three of its non-instantaneous effects active at a time, and you can dismiss such an effect as an action.;Sorcerer
0;Ray of Frost;Evocation Cantrip;1 action;60 feet;V, S;Instantaneous; A frigid beam of blue-white light streaks toward a creature within range. Make a ranged spell attack against the target. On a hit, it takes 1d8 cold damage, and its speed is reduced by 10 feet until the start of your next turn. The spell's damage increases by 1d8 when you reach 5th level (2d8), 11th level (3d8), and 17th level (4d8). ;Sorcerer
0;Shocking Grasp;Evocation Cantrip;1 action;Touch;V, S;Instantaneous; Lightning springs from your hand to deliver a shock to a creature you try to touch. Make a melee spell attack against the target. You have advantage on the attack roll if the target is wearing armor made of metal. On a hit, the target takes 1d8 lightning damage, and it can't take reactions until the start of its next turn. The spell's damage increases by 1d8 when you reach 5th level (2d8), 11th level (3d8), and 17th level (4d8).;Sorcerer
0;True Strike;Divination Cantrip;1 action;30 feet;S;Concentration, up to 1 round; You extend your hand and point a finger at a target in range. Your magic grants you a brief insight into the target's defenses. On your next turn, you gain advantage on your first attack roll against the target, provided that this spell hasn't ended.;Sorcerer
0;Create Bonfire;Conjuration cantrip;1 action;60 feet;V, S;Concentration, up to 1 minute; You create a bonfire on ground that you can see within range. Until the spells ends, the bonfire fills a 5-foot cube. Any creature in the bonfire’s space when you cast the spell must succeed on a Dexterity saving throw or take 1d8 fire damage. A creature must also make the saving throw when it enters the bonfire’s space for the first time on a turn or ends its turn there. The spell’s damage increases by 1d8 when you reach 5th level (2d8), 11th level (3d8), and 17th level (4d8).;Sorcerer (TOEE)
0;Control Flames;Transmutation cantrip;1 action;60 feet;S;Instantaneous or 1 hour (see below); You choose nonmagical flame that you can see within range and that fits within a 5-foot cube. You affect it in one of the following ways: <br> - You instantaneously expand the flame 5 feet in one direction, provided that wood or other fuel is present in the new location. <br> - You instantaneously extinguish the flames within the cube. <br> - You double or halve the area of bright light and dim light cast by the flame, change its color, or both. The change lasts for 1 hour. <br> - You cause simple shapes—such as the vague form of a creature, an inanimate object, or a location—to appear within the flames and animate as you like. The shapes last for 1 hour. If you cast this spell multiple times, you can have up to three of its non-instantaneous effects active at a time, and you can dismiss such an effect as an action.;Sorcerer (TOEE)
